n; height;
10; 5; 5; 4; 6; 8; 6; 7; 6; 5; 6; 5; 5; 5; 5; 4; 7; 7; 4; 5; 9; 
20; 7; 6; 8; 8; 10; 8; 9; 8; 7; 9; 8; 8; 7; 6; 9; 8; 10; 6; 8; 10; 
30; 9; 8; 10; 8; 11; 9; 11; 9; 8; 11; 10; 8; 9; 7; 11; 10; 11; 8; 9; 11; 
40; 9; 9; 11; 9; 14; 10; 11; 10; 9; 12; 10; 9; 10; 8; 11; 11; 11; 10; 9; 12; 
50; 10; 10; 11; 9; 14; 11; 12; 12; 11; 14; 11; 9; 12; 9; 13; 12; 13; 10; 9; 12; 
60; 11; 10; 11; 11; 14; 12; 12; 13; 12; 15; 11; 10; 12; 9; 13; 13; 13; 11; 10; 14; 
70; 11; 11; 12; 11; 15; 12; 13; 13; 12; 15; 11; 10; 13; 9; 13; 13; 13; 11; 10; 14; 
80; 11; 11; 12; 11; 15; 12; 13; 13; 12; 15; 12; 10; 14; 9; 13; 13; 13; 11; 12; 14; 
90; 11; 11; 12; 11; 15; 13; 13; 13; 13; 15; 12; 11; 15; 10; 13; 14; 14; 12; 12; 15; 
100; 12; 12; 12; 12; 15; 13; 13; 13; 13; 16; 12; 12; 15; 10; 14; 15; 15; 12; 12; 16; 
110; 12; 13; 12; 12; 15; 13; 13; 13; 14; 16; 12; 12; 15; 11; 14; 15; 15; 12; 13; 16; 
120; 12; 13; 12; 12; 15; 13; 14; 13; 15; 16; 12; 12; 15; 11; 15; 15; 15; 12; 13; 16; 
130; 13; 13; 12; 12; 15; 13; 15; 13; 15; 16; 13; 12; 16; 11; 15; 15; 15; 12; 13; 16; 
140; 14; 13; 12; 13; 16; 14; 15; 14; 15; 16; 13; 12; 16; 11; 15; 15; 15; 12; 13; 16; 
150; 14; 14; 12; 13; 16; 14; 15; 14; 15; 16; 13; 12; 16; 12; 15; 15; 15; 13; 13; 16; 
160; 14; 14; 12; 13; 16; 14; 15; 14; 15; 16; 13; 12; 16; 13; 16; 15; 16; 13; 14; 16; 
170; 14; 15; 12; 13; 16; 14; 15; 15; 16; 16; 13; 12; 16; 13; 16; 15; 17; 13; 15; 16; 
180; 14; 15; 13; 13; 16; 14; 16; 15; 16; 16; 13; 12; 16; 15; 16; 16; 17; 13; 15; 16; 
190; 14; 15; 13; 13; 16; 14; 16; 16; 17; 16; 13; 12; 17; 15; 16; 16; 17; 14; 15; 16; 
200; 15; 15; 13; 14; 16; 15; 16; 16; 17; 17; 13; 13; 17; 15; 16; 16; 17; 14; 15; 17; 
210; 15; 15; 13; 14; 16; 15; 16; 16; 17; 17; 14; 13; 17; 15; 16; 17; 17; 14; 15; 17; 
220; 15; 15; 13; 14; 17; 15; 16; 16; 17; 17; 14; 13; 17; 15; 16; 17; 18; 14; 15; 18; 
230; 16; 15; 13; 14; 17; 16; 16; 16; 17; 17; 14; 13; 17; 16; 16; 17; 18; 14; 15; 18; 
240; 16; 15; 13; 14; 17; 16; 16; 16; 17; 17; 14; 13; 18; 16; 16; 17; 18; 15; 15; 18; 
250; 16; 15; 14; 14; 17; 16; 16; 16; 17; 17; 14; 13; 18; 16; 16; 17; 18; 15; 15; 18; 
260; 16; 15; 14; 14; 17; 16; 16; 16; 17; 18; 14; 14; 19; 16; 16; 17; 18; 15; 16; 19; 
270; 16; 15; 14; 14; 17; 16; 16; 16; 17; 18; 14; 14; 19; 16; 16; 18; 18; 16; 16; 19; 
280; 16; 15; 14; 14; 17; 16; 17; 16; 17; 18; 14; 14; 19; 16; 17; 18; 18; 16; 16; 19; 
290; 16; 15; 14; 14; 17; 16; 17; 16; 17; 19; 14; 14; 19; 16; 17; 18; 18; 16; 16; 19; 
300; 16; 15; 14; 15; 17; 16; 17; 16; 18; 19; 14; 15; 19; 16; 17; 18; 18; 16; 16; 19; 
310; 16; 15; 14; 15; 17; 16; 17; 16; 18; 19; 14; 15; 19; 17; 17; 18; 18; 16; 16; 19; 
320; 16; 15; 14; 15; 18; 16; 17; 17; 19; 19; 15; 16; 19; 17; 17; 18; 18; 16; 16; 20; 
330; 16; 16; 15; 15; 18; 16; 17; 17; 19; 19; 15; 16; 19; 17; 17; 18; 18; 16; 16; 20; 
340; 17; 16; 15; 15; 18; 16; 18; 18; 19; 19; 15; 16; 19; 17; 17; 18; 18; 16; 16; 20; 
350; 17; 16; 15; 15; 18; 16; 18; 18; 19; 19; 15; 16; 19; 17; 18; 18; 18; 16; 16; 20; 
360; 18; 17; 15; 16; 19; 16; 18; 18; 19; 19; 15; 16; 19; 17; 18; 18; 18; 17; 16; 20; 
370; 18; 17; 15; 16; 19; 16; 18; 18; 19; 19; 15; 16; 19; 17; 18; 18; 18; 17; 17; 20; 
380; 18; 18; 15; 16; 19; 16; 18; 18; 19; 20; 15; 16; 19; 17; 18; 19; 18; 17; 17; 20; 
390; 18; 18; 16; 16; 19; 16; 18; 18; 19; 20; 15; 16; 19; 17; 18; 19; 18; 17; 17; 20; 
400; 18; 18; 16; 16; 19; 16; 18; 18; 19; 20; 16; 16; 19; 17; 18; 19; 18; 17; 17; 20; 
410; 18; 18; 17; 16; 19; 16; 18; 18; 19; 20; 16; 16; 20; 17; 18; 19; 18; 17; 17; 20; 
420; 18; 18; 18; 16; 19; 16; 18; 18; 19; 20; 16; 16; 20; 17; 18; 19; 18; 17; 17; 20; 
430; 18; 18; 18; 16; 19; 16; 18; 18; 19; 20; 16; 16; 20; 17; 18; 20; 19; 17; 19; 20; 
440; 18; 18; 18; 16; 19; 16; 18; 19; 20; 21; 16; 16; 20; 17; 19; 20; 19; 17; 19; 20; 
450; 18; 19; 18; 16; 19; 16; 18; 19; 20; 21; 16; 16; 20; 17; 19; 20; 19; 18; 19; 20; 
460; 19; 19; 18; 16; 20; 17; 18; 19; 20; 21; 16; 16; 20; 17; 19; 20; 19; 18; 19; 20; 
470; 19; 19; 18; 17; 20; 17; 18; 19; 20; 21; 16; 17; 20; 17; 19; 20; 19; 19; 19; 20; 
480; 19; 19; 18; 17; 20; 17; 18; 19; 20; 21; 16; 17; 20; 17; 19; 20; 19; 19; 19; 20; 
490; 19; 19; 18; 17; 21; 17; 18; 19; 20; 21; 16; 17; 20; 17; 19; 20; 19; 19; 19; 20; 
500; 19; 19; 18; 17; 21; 17; 18; 19; 20; 21; 16; 17; 20; 17; 19; 20; 19; 19; 19; 20; 
510; 19; 19; 18; 17; 21; 17; 18; 19; 20; 21; 16; 17; 21; 17; 19; 20; 19; 19; 19; 20; 
520; 19; 19; 18; 17; 21; 17; 18; 19; 20; 21; 16; 17; 21; 17; 19; 20; 19; 19; 19; 20; 
530; 19; 19; 18; 17; 21; 17; 18; 19; 20; 21; 16; 17; 21; 17; 19; 20; 19; 19; 19; 20; 
540; 19; 19; 18; 17; 21; 18; 19; 19; 20; 21; 16; 17; 21; 17; 19; 20; 19; 19; 19; 20; 
550; 19; 19; 18; 17; 21; 18; 19; 19; 20; 21; 16; 17; 21; 17; 19; 20; 19; 19; 20; 20; 
560; 19; 19; 18; 18; 21; 18; 19; 19; 20; 21; 16; 17; 21; 17; 19; 20; 19; 19; 20; 20; 
570; 19; 19; 18; 18; 22; 18; 19; 19; 20; 21; 16; 18; 21; 17; 20; 20; 19; 19; 20; 20; 
580; 19; 19; 18; 18; 22; 18; 19; 19; 20; 22; 16; 18; 21; 17; 20; 20; 19; 19; 20; 20; 
590; 19; 19; 18; 18; 22; 18; 19; 19; 20; 22; 16; 18; 21; 17; 20; 20; 19; 19; 20; 20; 
600; 19; 19; 18; 19; 23; 18; 19; 19; 20; 22; 16; 18; 21; 17; 20; 20; 20; 19; 20; 20; 
610; 19; 19; 18; 19; 23; 18; 19; 19; 20; 22; 16; 18; 21; 18; 20; 20; 20; 19; 20; 20; 
620; 19; 19; 18; 19; 23; 18; 19; 19; 20; 23; 16; 18; 21; 18; 20; 20; 20; 19; 20; 22; 
630; 19; 19; 18; 19; 23; 18; 19; 19; 20; 24; 16; 18; 21; 18; 20; 21; 20; 19; 20; 22; 
640; 20; 19; 18; 19; 23; 19; 20; 20; 20; 24; 16; 19; 21; 18; 20; 21; 20; 19; 20; 22; 
650; 20; 19; 18; 19; 23; 19; 20; 21; 20; 24; 16; 19; 22; 18; 20; 21; 20; 19; 20; 22; 
660; 20; 19; 18; 19; 23; 19; 20; 21; 20; 24; 17; 19; 22; 18; 20; 21; 20; 20; 20; 22; 
670; 20; 19; 18; 19; 23; 19; 20; 21; 21; 24; 17; 19; 22; 18; 20; 21; 20; 20; 20; 22; 
680; 20; 19; 18; 19; 23; 19; 20; 21; 21; 24; 17; 19; 22; 18; 20; 21; 20; 20; 20; 22; 
690; 21; 19; 18; 19; 23; 19; 20; 21; 21; 24; 17; 20; 22; 18; 21; 21; 20; 20; 20; 22; 
700; 21; 19; 18; 19; 23; 19; 20; 21; 21; 24; 17; 20; 22; 18; 21; 21; 20; 20; 20; 22; 
710; 21; 19; 18; 19; 23; 19; 20; 21; 21; 24; 17; 20; 22; 18; 21; 21; 20; 20; 20; 22; 
720; 21; 19; 18; 19; 23; 19; 20; 21; 21; 24; 17; 20; 22; 19; 21; 21; 20; 20; 20; 22; 
730; 21; 19; 18; 19; 23; 19; 20; 22; 21; 24; 17; 20; 22; 19; 21; 21; 20; 20; 20; 22; 
740; 21; 19; 19; 19; 23; 19; 20; 22; 21; 24; 18; 20; 22; 19; 21; 21; 20; 20; 20; 22; 
750; 21; 19; 19; 19; 23; 19; 20; 22; 21; 24; 18; 20; 22; 19; 21; 21; 20; 20; 20; 22; 
760; 21; 19; 19; 19; 23; 19; 20; 22; 21; 24; 18; 20; 22; 19; 21; 21; 20; 20; 21; 22; 
770; 21; 19; 19; 19; 23; 19; 20; 22; 21; 24; 18; 20; 22; 19; 21; 21; 20; 20; 21; 22; 
780; 21; 19; 19; 19; 23; 19; 20; 22; 21; 24; 18; 20; 22; 19; 21; 21; 20; 20; 21; 22; 
790; 21; 19; 19; 19; 23; 19; 20; 22; 21; 24; 18; 20; 22; 19; 21; 21; 20; 20; 21; 22; 
800; 21; 19; 19; 19; 24; 19; 20; 22; 21; 24; 18; 20; 22; 19; 22; 21; 20; 20; 21; 22; 
810; 21; 19; 19; 19; 24; 19; 20; 22; 21; 24; 18; 20; 22; 19; 22; 21; 21; 20; 21; 22; 
820; 21; 19; 19; 19; 24; 19; 20; 22; 21; 24; 18; 20; 22; 19; 22; 21; 21; 20; 21; 22; 
830; 22; 19; 19; 19; 24; 19; 20; 22; 21; 24; 18; 20; 22; 19; 22; 21; 21; 20; 21; 22; 
840; 22; 19; 19; 19; 24; 19; 20; 22; 21; 24; 18; 21; 22; 19; 22; 21; 21; 20; 21; 22; 
850; 22; 19; 19; 19; 24; 19; 20; 22; 21; 24; 18; 21; 22; 19; 22; 21; 21; 21; 21; 22; 
860; 22; 19; 19; 19; 24; 19; 20; 22; 21; 24; 18; 21; 22; 19; 22; 21; 22; 21; 21; 22; 
870; 22; 19; 19; 19; 24; 20; 20; 22; 21; 24; 18; 21; 22; 19; 22; 21; 22; 21; 21; 22; 
880; 22; 19; 19; 19; 24; 20; 20; 22; 21; 24; 18; 21; 22; 19; 22; 22; 22; 21; 21; 22; 
890; 22; 19; 19; 19; 24; 20; 20; 22; 21; 24; 18; 21; 22; 19; 22; 22; 22; 21; 21; 22; 
900; 22; 19; 19; 19; 24; 20; 20; 22; 21; 24; 18; 21; 22; 19; 22; 22; 22; 21; 21; 22; 
910; 22; 19; 19; 19; 24; 20; 20; 22; 21; 25; 18; 21; 22; 19; 22; 22; 22; 21; 21; 22; 
920; 22; 19; 19; 20; 24; 20; 21; 22; 21; 25; 18; 21; 22; 19; 22; 22; 22; 21; 21; 22; 
930; 22; 19; 20; 20; 24; 20; 21; 22; 21; 25; 18; 21; 22; 19; 22; 22; 22; 21; 21; 22; 
940; 22; 19; 20; 20; 24; 20; 21; 22; 21; 25; 18; 21; 22; 19; 22; 22; 23; 21; 21; 22; 
950; 22; 19; 20; 20; 24; 20; 21; 22; 21; 25; 18; 21; 22; 19; 22; 22; 23; 21; 21; 22; 
960; 22; 19; 20; 20; 24; 20; 21; 22; 21; 25; 18; 21; 22; 19; 22; 22; 23; 21; 21; 22; 
970; 22; 19; 20; 20; 24; 20; 21; 22; 21; 25; 18; 21; 22; 19; 22; 23; 23; 21; 21; 22; 
980; 22; 19; 20; 20; 24; 20; 21; 22; 21; 25; 18; 21; 22; 19; 22; 23; 23; 21; 21; 22; 
990; 22; 19; 20; 20; 24; 20; 21; 22; 21; 25; 18; 21; 22; 19; 22; 23; 23; 21; 21; 22; 
1000; 22; 19; 20; 20; 24; 20; 21; 22; 21; 25; 18; 21; 22; 19; 22; 23; 23; 21; 21; 22; 
2000; 24; 23; 22; 23; 26; 22; 26; 26; 26; 27; 21; 24; 24; 24; 24; 26; 26; 25; 23; 25; 
3000; 25; 24; 24; 24; 27; 24; 28; 27; 26; 27; 23; 27; 27; 24; 27; 27; 26; 27; 26; 27; 
4000; 26; 25; 25; 25; 28; 25; 30; 28; 29; 27; 23; 27; 29; 25; 28; 27; 26; 27; 27; 30; 
5000; 27; 25; 26; 26; 28; 25; 30; 28; 30; 28; 25; 28; 29; 26; 28; 28; 27; 29; 28; 30; 
6000; 28; 27; 27; 28; 30; 26; 30; 30; 31; 29; 25; 29; 30; 28; 28; 29; 30; 29; 28; 31; 
7000; 29; 27; 28; 29; 30; 27; 31; 31; 31; 30; 25; 30; 31; 28; 29; 29; 30; 29; 29; 33; 
8000; 29; 27; 28; 29; 30; 27; 32; 31; 31; 31; 26; 30; 32; 29; 29; 30; 31; 30; 29; 33; 
9000; 29; 29; 29; 29; 30; 28; 32; 31; 33; 31; 27; 31; 32; 30; 30; 31; 31; 30; 30; 33; 
10000; 29; 29; 29; 31; 30; 29; 32; 32; 33; 31; 27; 31; 32; 30; 30; 31; 31; 31; 31; 33; 
11000; 30; 30; 29; 32; 30; 29; 32; 32; 33; 32; 27; 31; 33; 30; 30; 33; 32; 31; 31; 34; 
12000; 31; 30; 29; 32; 32; 30; 32; 32; 33; 33; 28; 32; 33; 31; 30; 35; 33; 32; 31; 34; 
13000; 31; 31; 29; 32; 32; 30; 32; 32; 34; 33; 28; 32; 34; 31; 30; 35; 33; 32; 31; 34; 
14000; 32; 32; 29; 32; 32; 31; 33; 32; 34; 33; 28; 32; 34; 31; 30; 35; 33; 32; 31; 34; 
15000; 32; 33; 29; 32; 33; 31; 33; 32; 34; 34; 29; 33; 34; 31; 31; 36; 34; 32; 31; 34; 
16000; 32; 34; 29; 32; 34; 31; 33; 32; 35; 34; 29; 33; 35; 31; 31; 37; 34; 32; 31; 34; 
17000; 32; 34; 29; 32; 34; 31; 33; 33; 35; 34; 30; 34; 35; 31; 31; 37; 34; 33; 31; 34; 
18000; 32; 34; 30; 32; 34; 31; 34; 34; 36; 35; 30; 34; 36; 31; 31; 38; 34; 33; 31; 34; 
19000; 32; 34; 30; 32; 35; 31; 34; 34; 36; 35; 30; 34; 36; 31; 32; 38; 35; 33; 31; 34; 
20000; 32; 35; 31; 32; 35; 31; 36; 34; 36; 35; 30; 34; 36; 31; 32; 38; 35; 33; 31; 35; 
21000; 32; 35; 31; 34; 35; 32; 36; 34; 36; 36; 31; 34; 36; 31; 32; 38; 35; 33; 31; 35; 
22000; 32; 35; 31; 34; 35; 33; 37; 34; 36; 37; 31; 34; 36; 31; 32; 38; 35; 33; 33; 35; 
23000; 32; 35; 31; 35; 35; 33; 37; 34; 36; 37; 31; 34; 36; 31; 33; 38; 35; 33; 33; 35; 
24000; 33; 35; 32; 35; 35; 33; 37; 34; 36; 37; 31; 34; 36; 33; 33; 38; 35; 33; 33; 36; 
25000; 33; 35; 32; 35; 35; 33; 37; 35; 36; 37; 31; 34; 36; 33; 33; 39; 35; 33; 33; 36; 
26000; 33; 35; 32; 35; 35; 33; 37; 35; 36; 37; 32; 34; 36; 33; 33; 39; 35; 33; 33; 37; 
27000; 33; 35; 32; 35; 35; 33; 37; 35; 36; 37; 32; 34; 36; 33; 33; 39; 36; 33; 33; 37; 
28000; 33; 35; 33; 35; 35; 33; 37; 36; 36; 37; 32; 34; 36; 33; 33; 39; 36; 34; 33; 37; 
29000; 33; 35; 33; 35; 35; 33; 37; 36; 36; 37; 32; 34; 36; 33; 33; 39; 37; 34; 33; 37; 
30000; 33; 35; 33; 35; 36; 33; 37; 36; 36; 37; 32; 35; 36; 33; 33; 39; 37; 34; 35; 37; 
31000; 33; 35; 33; 35; 36; 33; 37; 36; 36; 37; 32; 35; 36; 33; 33; 39; 37; 35; 36; 38; 
32000; 34; 35; 33; 35; 36; 33; 37; 36; 38; 37; 32; 35; 36; 33; 33; 39; 37; 35; 36; 38; 
33000; 34; 36; 33; 35; 36; 33; 37; 36; 38; 37; 32; 36; 36; 33; 33; 39; 37; 36; 36; 38; 
34000; 35; 36; 33; 35; 36; 33; 37; 36; 38; 38; 32; 36; 36; 33; 34; 40; 37; 36; 36; 38; 
35000; 35; 36; 33; 35; 36; 34; 37; 36; 39; 38; 32; 36; 37; 33; 34; 40; 37; 36; 36; 38; 
36000; 35; 36; 33; 35; 36; 34; 37; 37; 39; 39; 32; 36; 37; 33; 34; 40; 37; 36; 36; 39; 
37000; 35; 36; 33; 36; 36; 34; 37; 37; 39; 39; 32; 36; 37; 33; 34; 40; 37; 36; 36; 39; 
38000; 35; 38; 33; 36; 36; 34; 37; 37; 39; 39; 32; 36; 38; 33; 34; 40; 38; 36; 36; 39; 
39000; 35; 38; 33; 36; 36; 34; 37; 37; 39; 39; 32; 36; 38; 33; 34; 40; 38; 36; 36; 39; 
40000; 35; 38; 33; 36; 36; 34; 37; 37; 39; 39; 32; 36; 38; 33; 34; 40; 38; 36; 37; 39; 
41000; 35; 38; 33; 36; 37; 34; 38; 37; 40; 39; 32; 37; 38; 33; 34; 40; 38; 36; 37; 39; 
42000; 35; 38; 33; 36; 37; 34; 38; 37; 40; 39; 33; 37; 38; 33; 34; 40; 38; 36; 37; 39; 
43000; 35; 38; 33; 37; 37; 34; 38; 37; 40; 39; 33; 38; 38; 33; 34; 40; 38; 36; 37; 39; 
44000; 35; 39; 33; 37; 37; 34; 38; 37; 40; 39; 33; 38; 38; 33; 34; 40; 38; 36; 37; 39; 
45000; 35; 39; 33; 37; 37; 35; 38; 37; 40; 39; 33; 38; 38; 33; 34; 40; 38; 36; 37; 39; 
46000; 35; 39; 34; 37; 38; 35; 38; 37; 40; 39; 33; 38; 38; 33; 34; 40; 38; 36; 37; 40; 
47000; 35; 39; 34; 37; 38; 35; 38; 37; 40; 39; 33; 38; 38; 34; 34; 40; 38; 37; 37; 40; 
48000; 35; 39; 34; 37; 38; 35; 38; 38; 40; 39; 33; 38; 38; 34; 34; 40; 38; 37; 37; 40; 
49000; 35; 39; 34; 37; 38; 35; 38; 38; 40; 39; 33; 38; 38; 34; 35; 40; 38; 37; 37; 40; 
50000; 35; 39; 34; 37; 38; 35; 38; 38; 40; 39; 33; 38; 38; 34; 35; 41; 39; 37; 37; 40; 
51000; 35; 40; 34; 37; 38; 35; 38; 38; 40; 39; 33; 38; 38; 34; 35; 41; 39; 37; 37; 40; 
52000; 36; 40; 34; 38; 38; 35; 38; 38; 40; 39; 33; 38; 38; 34; 35; 42; 39; 37; 37; 40; 
53000; 36; 40; 34; 38; 38; 35; 38; 38; 40; 39; 33; 38; 38; 34; 35; 43; 39; 37; 37; 40; 
54000; 36; 40; 34; 38; 39; 35; 39; 38; 40; 39; 33; 38; 38; 35; 35; 43; 39; 37; 37; 40; 
55000; 36; 40; 34; 38; 39; 36; 39; 38; 40; 39; 33; 38; 39; 35; 35; 43; 39; 37; 37; 40; 
56000; 36; 41; 34; 38; 39; 36; 39; 38; 40; 40; 33; 38; 39; 35; 36; 43; 39; 37; 37; 40; 
57000; 36; 41; 34; 38; 39; 36; 39; 38; 40; 40; 34; 38; 39; 35; 36; 43; 39; 37; 37; 40; 
58000; 37; 41; 36; 38; 39; 36; 39; 38; 40; 40; 34; 38; 39; 35; 36; 43; 39; 37; 37; 40; 
59000; 37; 41; 36; 38; 39; 36; 39; 38; 40; 40; 34; 38; 39; 35; 36; 44; 39; 37; 37; 40; 
60000; 37; 41; 36; 38; 39; 36; 39; 38; 40; 40; 34; 39; 39; 35; 36; 44; 39; 37; 37; 40; 
61000; 37; 41; 36; 38; 39; 36; 39; 38; 40; 40; 34; 39; 39; 35; 36; 44; 39; 37; 37; 40; 
62000; 37; 41; 36; 38; 39; 36; 39; 38; 40; 40; 34; 39; 39; 36; 36; 44; 39; 37; 37; 40; 
63000; 37; 41; 36; 38; 39; 36; 39; 38; 40; 40; 34; 39; 39; 36; 36; 44; 39; 37; 37; 40; 
64000; 37; 41; 36; 38; 39; 37; 39; 38; 40; 41; 34; 40; 40; 36; 36; 44; 39; 37; 37; 40; 
65000; 37; 41; 36; 38; 39; 37; 39; 38; 40; 41; 34; 40; 40; 36; 36; 44; 39; 37; 37; 40; 
66000; 37; 41; 36; 38; 39; 37; 39; 38; 40; 41; 35; 40; 40; 36; 36; 44; 39; 37; 37; 40; 
67000; 37; 41; 36; 38; 39; 37; 39; 38; 40; 41; 35; 40; 40; 36; 36; 44; 39; 38; 37; 40; 
68000; 37; 41; 36; 38; 39; 37; 39; 38; 40; 41; 35; 40; 40; 36; 36; 44; 39; 39; 37; 40; 
69000; 37; 41; 36; 38; 39; 37; 39; 39; 40; 41; 35; 40; 40; 36; 36; 44; 39; 39; 38; 40; 
70000; 37; 41; 36; 38; 39; 37; 39; 39; 40; 41; 35; 40; 40; 37; 37; 44; 39; 39; 38; 40; 
71000; 38; 41; 36; 38; 39; 37; 39; 39; 41; 41; 35; 40; 40; 37; 37; 44; 39; 39; 38; 40; 
72000; 38; 41; 36; 38; 39; 37; 39; 39; 41; 41; 35; 41; 40; 38; 37; 44; 39; 39; 38; 40; 
73000; 38; 41; 36; 38; 40; 37; 39; 39; 41; 41; 35; 42; 40; 38; 37; 44; 39; 39; 38; 40; 
74000; 38; 41; 36; 38; 40; 37; 39; 39; 41; 41; 35; 42; 40; 38; 37; 44; 39; 39; 38; 40; 
75000; 38; 41; 36; 38; 40; 37; 40; 39; 41; 41; 35; 42; 40; 38; 38; 44; 39; 39; 38; 41; 
76000; 38; 41; 36; 38; 40; 37; 40; 39; 42; 41; 35; 42; 40; 38; 38; 44; 39; 39; 38; 41; 
77000; 38; 41; 36; 38; 40; 37; 40; 39; 42; 41; 35; 42; 41; 38; 38; 44; 39; 39; 38; 41; 
78000; 38; 41; 36; 38; 40; 37; 40; 39; 42; 41; 35; 42; 41; 38; 38; 44; 39; 39; 38; 41; 
79000; 38; 41; 36; 38; 40; 37; 40; 39; 42; 41; 35; 42; 41; 38; 38; 44; 39; 40; 38; 41; 
80000; 38; 41; 36; 38; 40; 37; 40; 39; 42; 41; 35; 42; 41; 38; 38; 44; 39; 40; 38; 41; 
81000; 38; 41; 36; 38; 40; 37; 41; 39; 42; 41; 35; 42; 41; 38; 38; 44; 39; 40; 38; 41; 
82000; 38; 41; 36; 38; 40; 37; 41; 39; 42; 41; 35; 42; 41; 38; 38; 44; 39; 40; 38; 41; 
83000; 38; 41; 36; 38; 40; 37; 42; 39; 42; 41; 35; 42; 41; 38; 38; 44; 39; 40; 38; 41; 
84000; 38; 41; 37; 38; 40; 37; 42; 39; 42; 41; 35; 42; 41; 38; 38; 44; 39; 40; 38; 41; 
85000; 38; 41; 37; 38; 40; 37; 42; 39; 42; 41; 35; 42; 41; 38; 38; 44; 39; 40; 39; 41; 
86000; 38; 42; 37; 38; 40; 37; 42; 39; 42; 42; 35; 42; 41; 38; 38; 44; 39; 40; 39; 41; 
87000; 38; 42; 37; 38; 40; 37; 42; 39; 42; 42; 35; 42; 41; 38; 38; 44; 39; 40; 39; 41; 
88000; 38; 42; 37; 38; 40; 37; 42; 39; 42; 42; 35; 42; 41; 38; 38; 44; 39; 40; 39; 41; 
89000; 38; 42; 37; 38; 40; 37; 42; 39; 42; 42; 35; 42; 41; 38; 38; 44; 39; 40; 39; 41; 
90000; 38; 42; 37; 38; 40; 37; 42; 39; 42; 42; 35; 42; 41; 38; 38; 44; 39; 40; 39; 41; 
91000; 38; 43; 37; 39; 40; 37; 42; 39; 42; 42; 35; 42; 41; 38; 38; 44; 39; 40; 39; 41; 
92000; 38; 44; 37; 39; 40; 37; 42; 40; 42; 42; 35; 42; 41; 38; 38; 44; 39; 40; 39; 41; 
93000; 38; 44; 37; 39; 40; 37; 42; 40; 43; 42; 35; 42; 41; 38; 38; 44; 39; 40; 39; 41; 
94000; 38; 44; 37; 39; 40; 37; 42; 40; 43; 42; 35; 43; 41; 38; 38; 44; 39; 40; 39; 42; 
95000; 39; 44; 38; 39; 40; 37; 42; 40; 43; 42; 36; 43; 41; 38; 38; 44; 39; 40; 39; 42; 
96000; 39; 44; 38; 39; 40; 37; 42; 40; 43; 42; 36; 43; 41; 38; 38; 44; 39; 40; 39; 42; 
97000; 39; 44; 38; 39; 40; 37; 42; 41; 43; 42; 36; 43; 41; 38; 38; 44; 39; 40; 39; 42; 
98000; 39; 44; 38; 39; 41; 37; 42; 43; 43; 42; 36; 43; 41; 38; 38; 44; 39; 40; 39; 42; 
99000; 39; 44; 38; 39; 41; 37; 42; 43; 43; 42; 36; 43; 41; 38; 38; 44; 39; 40; 39; 42; 
100000; 39; 44; 38; 39; 41; 37; 42; 43; 43; 42; 36; 43; 41; 39; 38; 44; 39; 40; 39; 42; 
